timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
6367635,-0.01,-0.09,1.02,2.75,3.05,-0.49,941.06,20.93,
6367674,-0.03,-0.08,1.0,2.75,2.08,-0.55,941.09,20.93,
6367712,-0.02,-0.08,1.05,2.99,1.83,-0.12,941.07,20.93,
6367750,-0.03,-0.08,0.99,2.2,3.05,-0.43,941.11,20.94,
6367788,-0.04,-0.07,1.04,2.62,2.5,-0.31,941.07,20.94,
6367838,-0.05,-0.09,0.97,2.44,3.6,-0.24,941.04,20.93,
6367877,-0.03,-0.08,1.0,2.81,3.23,-0.24,941.03,20.93,
6367915,-0.03,-0.08,0.96,2.38,4.21,-0.24,941.09,20.94,
6367953,-0.04,-0.08,0.96,2.69,4.09,-0.12,941.0,20.93,
6367992,-0.03,-0.09,0.89,2.56,5.19,-0.24,941.02,20.95,
6368030,-0.03,-0.08,0.88,2.26,4.52,-0.18,941.03,20.94,
6368068,-0.04,-0.09,0.86,2.44,5.0,-0.06,941.04,20.94,
6368106,-0.03,-0.09,0.79,1.71,5.31,0.0,941.06,20.94,
6368145,-0.03,-0.08,0.83,2.14,4.03,-0.12,941.05,20.94,
6368183,-0.03,-0.09,0.76,1.65,4.39,-0.06,940.99,20.94,
6368233,-0.03,-0.08,0.82,1.83,3.17,0.18,941.03,20.94,
6368271,-0.02,-0.08,0.82,1.4,3.05,0.24,941.03,20.93,
6368309,-0.01,-0.07,0.88,1.95,1.95,0.12,941.02,20.94,
6368348,-0.03,-0.09,0.86,1.77,1.89,0.24,941.04,20.95,
6368386,-0.03,-0.08,0.9,1.95,1.4,0.18,941.05,20.96,
6368424,-0.02,-0.09,0.84,2.01,1.71,0.12,941.03,20.93,
6368463,-0.02,-0.07,0.87,2.32,0.92,0.12,941.01,20.93,
6368501,-0.03,-0.08,0.83,2.32,1.77,0.12,941.01,20.95,
6368539,-0.03,-0.07,0.85,2.01,1.46,0.12,941.03,20.94,
6368589,-0.03,-0.09,0.9,2.2,1.89,0.0,941.06,20.93,
6368628,-0.01,-0.08,0.93,1.95,1.83,-0.06,941.01,20.93,
6368666,-0.02,-0.08,0.98,2.14,1.59,-0.06,940.96,20.94,
6368704,-0.03,-0.07,1.0,1.77,1.28,-0.06,941.05,20.93,
6368743,-0.03,-0.06,1.04,1.95,0.55,-0.06,941.05,20.94,
6368781,-0.02,-0.07,1.08,1.71,-0.37,0.06,941.05,20.95,
6368819,-0.03,-0.08,1.13,1.83,-1.28,-0.06,941.06,20.95,
6368857,-0.05,-0.08,1.13,1.34,-1.59,0.12,941.07,20.94,
6368896,-0.06,-0.07,1.16,1.83,-1.83,0.18,941.03,20.95,
6368934,-0.04,-0.07,1.16,1.65,-1.04,-0.06,941.02,20.94,
6368984,-0.04,-0.07,1.19,1.77,-1.16,0.0,940.99,20.93,
6369022,-0.05,-0.07,1.18,1.46,0.06,0.0,940.99,20.94,
6369060,-0.07,-0.06,1.18,1.46,0.92,0.06,941.02,20.94,
6369098,-0.06,-0.07,1.18,1.22,1.77,0.18,940.99,20.95,
6369137,-0.09,-0.07,1.16,1.28,1.4,0.24,940.98,20.94,
6369175,-0.1,-0.06,1.23,1.77,2.87,0.37,940.98,20.94,
6369213,-0.05,-0.08,1.2,1.71,3.97,0.49,941.0,20.94,
6369251,-0.06,-0.06,1.25,2.26,3.17,0.67,941.01,20.95,
6369290,-0.06,-0.07,1.17,1.89,4.33,0.85,941.03,20.94,
6369366,-0.07,-0.07,1.16,2.2,4.52,1.34,940.97,20.92,
6369404,-0.09,-0.07,1.1,2.62,4.46,1.34,941.0,20.92,
6369442,-0.07,-0.06,1.08,2.62,5.0,1.65,941.0,20.94,
6369532,-0.06,-0.08,1.01,2.87,6.47,1.89,940.97,20.9,
6369570,-0.06,-0.08,0.96,2.5,7.39,2.38,940.98,20.93,
6369609,-0.06,-0.07,0.96,2.69,7.39,2.26,940.95,20.92,
