timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
4971698,-0.01,-0.05,1.31,1.89,3.42,-2.81,916.53,21.89,
4971737,-0.04,-0.05,1.22,2.01,4.39,-2.5,916.51,21.89,
4971775,-0.03,-0.07,1.12,1.71,3.85,-2.44,916.55,21.9,
4971813,-0.04,-0.06,1.12,2.2,3.85,-2.5,916.55,21.89,
4971851,-0.04,-0.07,1.02,1.95,4.39,-2.44,916.53,21.89,
4971890,-0.05,-0.07,1.0,2.08,4.27,-2.56,916.51,21.89,
4971928,-0.04,-0.07,0.94,1.46,5.13,-2.69,916.44,21.89,
4971966,-0.05,-0.07,0.95,1.4,5.68,-2.81,916.49,21.89,
4972017,-0.05,-0.07,0.98,0.67,6.65,-2.44,916.47,21.88,
4972055,-0.05,-0.09,0.96,0.55,6.41,-2.32,916.46,21.9,
4972093,-0.06,-0.07,0.97,0.37,5.86,-2.44,916.46,21.89,
4972131,-0.07,-0.06,0.99,0.31,6.77,-2.08,916.42,21.88,
4972170,-0.06,-0.07,0.95,0.12,7.14,-2.2,916.46,21.89,
4972208,-0.05,-0.07,0.99,0.24,6.35,-2.14,916.44,21.89,
4972246,-0.08,-0.06,1.0,0.61,6.47,-1.77,916.45,21.88,
4972285,-0.04,-0.07,0.97,0.67,6.53,-1.46,916.45,21.89,
4972323,-0.07,-0.06,0.98,0.43,5.92,-1.59,916.4,21.89,
4972361,-0.08,-0.06,1.0,0.37,5.13,-1.04,916.44,21.89,
4972437,-0.05,-0.05,1.13,0.18,3.05,-0.79,916.44,21.85,
4972476,-0.05,-0.06,1.14,-0.61,3.11,-0.49,916.45,21.87,
4972514,-0.04,-0.04,1.2,-0.06,1.04,-0.24,916.45,21.88,
4972604,-0.05,-0.05,1.18,0.61,1.28,-0.06,916.47,21.84,
4972642,-0.05,-0.03,1.19,1.28,2.08,-0.18,916.43,21.86,
4972681,-0.06,-0.05,1.15,1.59,1.22,0.0,916.43,21.86,
4972719,-0.06,-0.05,1.2,2.01,0.18,-0.06,916.41,21.85,
4972757,-0.04,-0.06,1.18,1.83,1.22,0.12,916.37,21.86,
4972795,-0.03,-0.04,1.22,1.95,0.55,0.06,916.35,21.86,
4972846,-0.04,-0.04,1.23,1.28,-0.43,0.43,916.37,21.86,
4972884,-0.05,-0.03,1.28,1.04,-0.12,0.18,916.39,21.86,
4972922,-0.02,-0.03,1.32,0.85,0.12,0.18,916.38,21.87,
4972960,-0.04,-0.04,1.24,0.61,0.18,0.12,916.38,21.86,
4972999,-0.09,-0.04,1.3,1.04,0.73,0.12,916.39,21.88,
4973037,-0.04,-0.08,1.19,0.85,3.36,-0.06,916.37,21.88,
4973075,-0.04,-0.05,1.21,1.28,0.67,0.12,916.33,21.88,
4973114,-0.06,-0.05,1.11,1.04,1.28,0.31,916.35,21.89,
4973152,-0.03,-0.05,1.06,0.73,1.1,0.06,916.37,21.89,
4973190,-0.07,-0.05,1.11,0.79,1.22,0.31,916.31,21.88,
4973240,-0.06,-0.07,1.05,0.18,-0.37,0.55,916.27,21.86,
4973279,-0.1,-0.06,1.08,0.37,-0.24,0.79,916.34,21.89,
4973317,-0.07,-0.07,1.01,-0.06,0.67,0.98,916.31,21.89,
4973355,-0.05,-0.06,1.05,0.43,-0.67,1.16,916.31,21.88,
4973394,-0.06,-0.07,1.0,0.06,-1.16,1.4,916.29,21.88,
4973432,-0.07,-0.06,1.0,0.43,-1.22,1.71,916.34,21.89,
4973470,-0.07,-0.05,1.0,-0.24,-0.98,2.01,916.34,21.89,
4973508,-0.06,-0.06,1.0,-0.31,-1.22,2.2,916.32,21.89,
4973547,-0.07,-0.07,1.04,-0.37,-1.77,2.44,916.32,21.88,
4973585,-0.05,-0.07,1.05,-0.43,-1.46,2.5,916.33,21.9,
4973635,-0.04,-0.06,1.08,-0.12,-0.98,2.56,916.25,21.87,
4973674,-0.06,-0.06,0.99,0.31,0.31,2.62,916.33,21.89,
4973712,-0.06,-0.06,1.04,0.61,0.92,2.62,916.3,21.88,
4973750,-0.06,-0.08,1.01,0.73,2.56,2.69,916.28,21.89,
4973789,-0.08,-0.07,0.95,1.04,3.91,2.62,916.27,21.9,
4973827,-0.05,-0.05,1.03,1.71,3.91,2.87,916.21,21.9,
4973865,-0.04,-0.08,0.99,1.4,3.91,3.05,916.24,21.89,
4973903,-0.06,-0.06,0.99,1.53,3.11,3.17,916.19,21.88,
4973942,-0.07,-0.07,1.0,1.95,4.64,3.42,916.31,21.9,
4973992,-0.05,-0.05,0.98,2.01,2.75,3.72,916.26,21.88,
4974030,-0.06,-0.06,1.0,2.75,2.14,3.66,916.31,21.9,
4974069,-0.08,-0.09,0.9,2.32,3.17,3.91,916.22,21.89,
4974107,-0.06,-0.06,0.96,2.5,3.05,3.97,916.2,21.91,
4974145,-0.05,-0.06,0.95,2.2,3.11,4.27,916.21,21.9,
4974183,-0.06,-0.06,0.97,2.44,1.89,4.58,916.18,21.89,
4974222,-0.07,-0.07,0.96,2.01,2.69,4.7,916.16,21.89,
4974260,-0.05,-0.07,0.97,2.2,2.2,4.7,916.2,21.9,
4974298,-0.05,-0.06,0.98,2.32,2.08,5.07,916.17,21.9,
4974337,-0.05,-0.05,0.95,2.38,1.65,5.07,916.2,21.91,
4974387,-0.04,-0.06,0.94,2.5,2.44,5.43,916.25,21.89,
4974425,-0.05,-0.07,0.93,2.56,2.01,5.31,916.14,21.89,
4974463,-0.06,-0.06,0.91,2.75,1.95,5.49,916.23,21.9,
4974501,-0.06,-0.06,0.89,2.56,2.44,5.43,916.18,21.9,
4974540,-0.05,-0.06,0.91,2.81,3.05,5.43,916.2,21.9,
4974578,-0.03,-0.07,0.9,2.69,2.87,5.43,916.15,21.9,
4974616,-0.04,-0.07,0.92,2.56,3.11,5.8,916.17,21.9,
4974655,-0.04,-0.07,0.9,2.69,4.03,5.98,916.16,21.9,
4974693,-0.04,-0.06,0.91,2.5,3.91,5.8,916.19,21.91,
4974743,-0.04,-0.06,0.89,2.44,4.03,5.92,916.19,21.88,
4974781,-0.03,-0.06,0.93,2.5,3.66,5.68,916.2,21.89,
