timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
1865129,0.04,0.01,0.89,2.38,6.96,2.69,982.99,35.39
1865167,0.05,-0.02,0.81,0.98,11.17,2.08,982.97,35.4
1865205,0.05,-0.0,0.95,2.56,7.26,1.53,982.95,35.4
1865243,0.05,-0.02,0.88,1.53,12.15,1.22,983.0,35.42
1865281,0.04,-0.01,0.92,2.2,8.73,0.79,983.01,35.43
1865319,0.06,-0.0,0.99,2.14,10.25,0.37,982.99,35.41
1865357,0.04,-0.02,0.85,1.59,11.11,0.0,983.05,35.41
1865407,0.03,-0.01,0.98,2.08,9.09,-0.24,982.95,35.39
1865445,0.06,-0.01,0.94,1.22,7.45,-0.49,983.04,35.42
1865483,0.02,-0.0,1.03,1.59,3.72,-0.73,983.04,35.42
1865521,0.03,-0.03,0.83,-0.12,6.71,-1.1,983.01,35.42
1865559,0.04,0.01,0.93,0.85,3.17,-1.65,983.12,35.42
1865597,0.04,0.0,0.87,0.12,4.7,-2.08,983.07,35.41
1865635,0.02,-0.0,0.81,0.55,4.21,-2.38,983.01,35.42
1865673,-0.01,0.01,0.95,1.34,3.6,-2.69,983.05,35.42
1865711,0.01,-0.01,0.87,0.43,5.13,-2.93,983.03,35.43
1865761,-0.02,0.03,1.02,1.22,2.14,-3.11,983.05,35.42
1865799,0.02,0.0,0.94,0.43,5.25,-3.48,983.07,35.44
1865837,-0.01,0.01,0.95,1.04,3.05,-4.03,983.02,35.41
1865875,-0.0,0.02,0.98,0.61,3.72,-4.03,983.04,35.43
1865913,0.01,0.02,0.96,0.37,3.05,-3.85,983.05,35.44
1865951,-0.02,0.03,0.94,-0.73,3.6,-4.27,983.04,35.43
1865989,-0.03,0.04,0.99,-0.92,2.62,-4.39,983.03,35.43
1866027,-0.05,0.02,1.01,-1.77,3.48,-4.58,983.02,35.42
1866065,-0.03,0.03,1.04,-2.2,2.5,-4.7,983.02,35.43
1866103,-0.06,0.05,1.08,-2.5,3.11,-4.7,983.05,35.43
1866153,-0.08,0.05,1.09,-2.56,2.26,-4.03,983.07,35.42
1866191,-0.06,0.04,1.09,-2.75,3.72,-4.15,983.07,35.43
1866229,-0.06,0.04,1.16,-2.26,2.93,-4.15,983.04,35.42
1866267,-0.09,0.05,1.18,-2.26,3.23,-3.72,983.08,35.43
1866305,-0.1,0.05,1.19,-1.95,2.2,-3.6,983.06,35.43
1866343,-0.06,0.06,1.2,-1.53,2.56,-3.42,983.03,35.43
1866381,-0.06,0.04,1.16,-1.34,3.36,-3.23,983.07,35.42
1866419,-0.08,0.07,1.2,-0.85,1.59,-2.87,983.09,35.44
1866457,-0.11,0.05,1.16,-0.55,2.08,-2.32,983.11,35.44
1866507,-0.08,0.07,1.22,-0.18,0.18,-2.14,983.02,35.42
1866545,-0.08,0.06,1.22,-0.37,0.92,-1.77,983.09,35.43
1866583,-0.09,0.06,1.22,0.0,-0.92,-1.4,983.07,35.44
1866621,-0.06,0.07,1.27,0.12,-0.37,-1.16,983.08,35.43
1866659,-0.08,0.07,1.22,0.18,-0.12,-0.67,983.05,35.43
1866697,-0.09,0.07,1.24,0.85,-0.79,-0.43,983.03,35.42
1866736,-0.09,0.05,1.17,0.79,0.24,-0.31,983.07,35.43
1866774,-0.09,0.06,1.17,1.22,-1.04,-0.12,983.03,35.43
1866812,-0.09,0.06,1.2,1.4,-1.16,0.43,983.08,35.44
1866850,-0.08,0.05,1.16,1.83,-0.85,0.55,983.06,35.44
1866900,-0.1,0.05,1.14,2.62,-1.34,0.92,983.13,35.43
1866938,-0.1,0.04,1.14,3.17,-0.67,1.34,983.11,35.44
1866976,-0.06,0.04,1.07,3.17,0.24,1.59,983.18,35.44
1867014,-0.08,0.05,1.04,3.66,1.22,1.65,983.17,35.42
1867052,-0.05,0.04,1.03,4.09,2.62,1.71,983.22,35.44
1867090,-0.03,0.02,0.96,3.91,4.76,2.01,983.2,35.43
1867128,-0.06,0.03,0.91,4.27,5.13,2.14,983.22,35.44
1867166,-0.07,0.03,0.89,4.15,7.57,2.26,983.19,35.43
1867204,-0.06,0.02,0.88,3.72,8.0,2.32,983.13,35.44
