timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp,Unnamed: 10
8417,0.1,0.09,0.98,1.83,2.93,1.28,988.72,25.3,
8455,0.1,0.09,0.97,1.89,2.87,1.4,988.7,25.3,
8493,0.11,0.09,0.98,1.83,2.81,1.4,988.73,25.3,
8531,0.11,0.09,0.98,1.83,2.93,1.4,988.71,25.3,
8569,0.11,0.09,0.98,1.83,3.05,1.4,988.72,25.3,
8619,0.11,0.09,0.97,1.71,2.99,1.34,988.73,25.29,
8657,0.1,0.09,0.98,1.89,2.81,1.46,988.76,25.3,
8695,0.11,0.09,0.98,1.77,2.87,1.28,988.75,25.3,
8734,0.11,0.09,0.98,1.83,2.93,1.46,988.74,25.32,
8772,0.11,0.09,0.97,1.89,2.87,1.59,988.67,25.29,
8810,0.11,0.09,0.98,1.77,2.87,1.4,988.71,25.32,
8848,0.1,0.09,0.98,1.71,2.93,1.34,988.78,25.31,
8886,0.11,0.09,0.98,1.89,2.93,1.28,988.72,25.3,
8925,0.11,0.09,0.98,1.77,2.87,1.46,988.74,25.32,
8963,0.11,0.09,0.98,1.77,2.75,1.28,988.73,25.31,
9001,0.11,0.09,0.98,1.59,2.62,1.46,988.71,25.32,
9051,0.1,0.09,0.97,1.83,2.62,1.4,988.73,25.3,
9089,0.1,0.09,0.98,1.83,2.69,1.4,988.75,25.31,
9127,0.11,0.09,0.98,1.77,2.93,1.46,988.69,25.29,
9165,0.11,0.09,0.98,1.89,2.69,1.34,988.73,25.31,
9203,0.11,0.09,0.98,1.65,2.75,1.4,988.77,25.31,
9241,0.11,0.09,0.98,1.71,2.87,1.4,988.69,25.31,
9280,0.11,0.09,0.98,1.77,2.75,1.34,988.66,25.3,
9318,0.1,0.09,0.98,1.71,2.81,1.53,988.73,25.31,
9356,0.11,0.09,0.98,1.89,3.05,1.34,988.7,25.31,
9394,0.11,0.09,0.98,1.77,2.99,1.34,988.7,25.32,
9432,0.1,0.09,0.98,1.71,2.81,1.34,988.71,25.31,
9482,0.11,0.09,0.98,1.89,2.93,1.53,988.71,25.31,
9520,0.11,0.09,0.97,1.83,2.99,1.34,988.75,25.32,
9558,0.11,0.09,0.98,1.83,2.81,1.34,988.74,25.31,
9596,0.11,0.09,0.98,1.83,2.81,1.46,988.68,25.31,
9635,0.11,0.09,0.98,1.83,2.93,1.34,988.73,25.31,
9673,0.11,0.09,0.97,1.89,2.81,1.34,988.75,25.32,
9711,0.11,0.09,0.97,1.65,2.81,1.4,988.67,25.3,
9749,0.11,0.09,0.98,1.77,2.81,1.53,988.72,25.31,
9787,0.11,0.09,0.98,1.77,2.93,1.4,988.71,25.31,
9825,0.11,0.09,0.98,1.77,2.93,1.34,988.69,25.31,
9875,0.11,0.09,0.98,1.77,2.93,1.34,988.72,25.3,
9913,0.1,0.09,0.98,1.83,2.93,1.28,988.74,25.31,
9951,0.11,0.09,0.98,1.77,2.87,1.28,988.72,25.31,
9990,0.11,0.09,0.98,1.71,2.93,1.4,988.68,25.32,
10028,0.11,0.09,0.97,1.77,2.93,1.53,988.7,25.31,
10066,0.11,0.09,0.98,1.71,2.93,1.28,988.74,25.32,
10104,0.11,0.09,0.97,1.77,2.93,1.28,988.71,25.32,
10142,0.11,0.09,0.98,1.77,2.87,1.4,988.7,25.32,
10180,0.11,0.09,0.98,1.71,2.75,1.34,988.69,25.31,
10219,0.11,0.09,0.98,1.89,2.69,1.34,988.73,25.32,
10257,0.11,0.09,0.98,1.83,2.81,1.53,988.72,25.31,
10307,0.11,0.09,0.98,1.77,2.87,1.28,988.68,25.31,
10345,0.11,0.09,0.98,1.71,2.87,1.34,988.75,25.31,
10383,0.11,0.09,0.98,1.89,2.87,1.46,988.68,25.31,
10421,0.11,0.09,0.98,1.89,2.93,1.46,988.67,25.32,
10459,0.11,0.09,0.98,1.95,2.81,1.53,988.69,25.31,
10497,0.11,0.09,0.97,1.89,2.87,1.4,988.74,25.32,
10536,0.1,0.09,0.97,1.77,2.87,1.4,988.75,25.31,
10574,0.11,0.09,0.98,1.77,3.11,1.46,988.78,25.34,
10612,0.1,0.09,0.97,1.71,3.17,1.46,988.74,25.32,
10650,0.11,0.09,0.98,1.71,3.05,1.34,988.71,25.32,
10700,0.11,0.09,0.97,1.59,3.05,1.4,988.64,25.3,
10738,0.11,0.09,0.98,1.77,2.93,1.4,988.73,25.33,
10776,0.11,0.09,0.98,1.89,2.93,1.46,988.7,25.32,
10814,0.11,0.09,0.98,1.83,2.81,1.28,988.71,25.32,
10852,0.11,0.1,0.98,1.83,2.87,1.28,988.76,25.33,
10891,0.11,0.09,0.98,1.77,2.69,1.59,988.67,25.32,
10929,0.11,0.09,0.97,1.77,2.62,1.34,988.68,25.31,
10967,0.11,0.09,0.98,1.77,2.81,1.4,988.64,25.33,
11005,0.11,0.09,0.97,1.77,2.93,1.34,988.72,25.32,
11043,0.11,0.09,0.98,1.71,2.87,1.46,988.77,25.33,
11081,0.11,0.1,0.98,1.83,2.93,1.4,988.78,25.34,
11157,0.11,0.1,0.98,1.71,2.87,1.53,988.72,25.3,
11196,0.1,0.09,0.98,1.83,3.05,1.46,988.71,25.31,
11234,0.11,0.08,0.98,1.83,2.99,1.34,988.66,25.31,
11323,0.11,0.09,0.98,1.77,2.99,1.4,988.65,25.27,
11362,0.11,0.09,0.98,1.89,2.99,1.46,988.71,25.3,
11400,0.11,0.09,0.97,1.59,2.99,1.53,988.71,25.31,
11438,0.11,0.1,0.98,1.59,2.99,1.53,988.69,25.31,
11476,0.1,0.1,0.97,1.77,2.87,1.4,988.69,25.31,
11514,0.11,0.09,0.97,1.71,2.75,1.4,988.66,25.31,
11552,0.11,0.1,0.97,1.71,2.81,1.4,988.71,25.31,
11602,0.11,0.09,0.98,1.89,2.69,1.46,988.64,25.32,
11640,0.11,0.09,0.98,1.89,2.81,1.4,988.73,25.32,
11678,0.11,0.09,0.98,1.89,2.81,1.28,988.69,25.33,
11717,0.1,0.09,0.98,1.77,2.87,1.28,988.74,25.31,
11755,0.1,0.09,0.98,1.95,2.81,1.4,988.71,25.32,
11793,0.11,0.09,0.98,1.89,2.81,1.34,988.69,25.32,
11831,0.11,0.09,0.98,1.71,3.11,1.53,988.72,25.33,
11869,0.11,0.09,0.97,1.89,2.99,1.53,988.72,25.33,
11908,0.11,0.09,0.98,1.83,3.11,1.4,988.71,25.33,
11946,0.1,0.09,0.98,1.59,2.99,1.46,988.72,25.34,
11984,0.11,0.09,0.98,1.83,2.87,1.34,988.72,25.34,
12034,0.11,0.09,0.98,1.89,2.99,1.28,988.7,25.33,
12072,0.11,0.1,0.98,1.83,2.81,1.4,988.69,25.33,
12110,0.11,0.09,0.98,1.71,2.87,1.34,988.67,25.33,
12148,0.11,0.09,0.98,1.83,2.93,1.4,988.73,25.34,
12187,0.1,0.09,0.97,1.89,2.69,1.34,988.67,25.33,
12225,0.11,0.09,0.98,1.95,2.93,1.28,988.76,25.35,
12263,0.11,0.09,0.98,1.89,2.81,1.53,988.67,25.34,
12301,0.11,0.09,0.98,1.83,2.87,1.34,988.76,25.35,
12339,0.1,0.09,0.98,1.89,2.93,1.34,988.71,25.35,
12378,0.1,0.09,0.98,1.71,2.87,1.46,988.71,25.35,
12427,0.11,0.09,0.98,1.71,3.23,1.4,988.67,25.33,
12465,0.11,0.09,0.98,1.89,3.11,1.16,988.69,25.35,
12504,0.11,0.09,0.98,1.83,3.11,1.46,988.68,25.35,
12542,0.11,0.09,0.98,1.71,3.23,1.22,988.73,25.36,
12580,0.11,0.09,0.98,1.89,2.93,1.46,988.74,25.36,
12618,0.11,0.09,0.98,1.65,3.05,1.34,988.73,25.35,
12656,0.11,0.09,0.98,1.77,2.99,1.28,988.7,25.35,
12694,0.11,0.09,0.98,1.89,3.05,1.28,988.71,25.36,
12732,0.11,0.09,0.98,1.83,2.93,1.4,988.72,25.35,
12770,0.11,0.09,0.98,1.65,3.11,1.34,988.69,25.35,
12809,0.11,0.09,0.98,1.77,3.05,1.28,988.68,25.35,
12858,0.11,0.09,0.98,1.89,2.87,1.46,988.74,25.34,
12897,0.11,0.09,0.98,1.71,2.87,1.4,988.64,25.33,
12935,0.11,0.09,0.98,1.77,2.99,1.34,988.75,25.35,
12973,0.11,0.09,0.97,1.89,3.17,1.46,988.72,25.36,
13011,0.11,0.09,0.98,1.89,2.99,1.16,988.67,25.35,
13049,0.1,0.09,0.98,1.83,3.05,1.34,988.68,25.34,
13087,0.11,0.09,0.98,1.83,3.17,1.28,988.69,25.35,
13126,0.11,0.09,0.98,1.89,2.99,1.28,988.73,25.36,
13164,0.11,0.09,0.98,1.83,3.11,1.34,988.76,25.37,
13202,0.11,0.09,0.97,1.77,3.05,1.4,988.73,25.37,
13252,0.11,0.09,0.98,1.77,2.99,1.4,988.7,25.35,
13290,0.11,0.09,0.98,1.77,2.99,1.22,988.77,25.36,
13328,0.11,0.09,0.98,1.83,2.93,1.53,988.67,25.36,
13366,0.11,0.09,0.98,1.89,2.99,1.4,988.73,25.37,
13404,0.11,0.09,0.98,1.71,3.05,1.34,988.67,25.36,
13443,0.11,0.09,0.97,1.83,3.11,1.34,988.69,25.36,
13481,0.11,0.09,0.98,1.83,3.17,1.28,988.73,25.36,
13519,0.11,0.09,0.98,1.77,3.11,1.28,988.69,25.37,
13557,0.11,0.09,0.98,1.89,3.11,1.4,988.68,25.37,
13595,0.1,0.09,0.98,1.95,3.17,1.34,988.72,25.37,
13633,0.11,0.09,0.98,1.83,2.99,1.28,988.68,25.38,
13683,0.11,0.09,0.98,2.01,3.23,1.53,988.74,25.36,
13721,0.1,0.09,0.97,2.01,2.99,1.4,988.69,25.37,
13760,0.11,0.09,0.98,1.95,3.11,1.4,988.73,25.37,
13798,0.11,0.09,0.98,1.83,3.11,1.34,988.69,25.37,
13836,0.11,0.09,0.98,2.01,3.05,1.4,988.74,25.38,
13874,0.11,0.09,0.97,1.83,2.99,1.34,988.68,25.38,
13912,0.11,0.09,0.98,1.89,2.93,1.46,988.71,25.38,
13950,0.11,0.09,0.98,1.83,2.87,1.34,988.75,25.38,
13989,0.11,0.09,0.98,2.01,2.93,1.4,988.69,25.38,
14027,0.11,0.09,0.98,1.89,2.81,1.4,988.69,25.39,
14077,0.11,0.09,0.97,2.08,2.93,1.46,988.72,25.35,
14115,0.11,0.09,0.98,1.83,2.99,1.34,988.74,25.38,
14153,0.1,0.09,0.98,1.65,2.93,1.34,988.66,25.37,
14191,0.1,0.09,0.98,1.77,3.11,1.34,988.73,25.38,
14229,0.11,0.09,0.98,1.83,3.11,1.34,988.74,25.4,
14267,0.11,0.09,0.98,1.71,3.11,1.4,988.67,25.37,
14306,0.11,0.09,0.98,1.83,3.17,1.34,988.73,25.39,
14344,0.11,0.09,0.98,1.83,3.23,1.46,988.74,25.38,
14382,0.11,0.09,0.98,1.83,3.11,1.53,988.74,25.38,
14420,0.11,0.09,0.98,1.83,3.17,1.4,988.76,25.38,
14496,0.11,0.09,0.98,1.59,3.05,1.28,988.69,25.35,
14534,0.11,0.09,0.98,1.71,3.05,1.28,988.74,25.37,
14572,0.11,0.09,0.98,1.83,2.87,1.46,988.76,25.37,
14661,0.11,0.09,0.98,1.89,2.93,1.34,988.7,25.34,
14700,0.11,0.09,0.98,1.77,3.05,1.34,988.74,25.36,
14738,0.11,0.09,0.98,1.95,2.93,1.28,988.72,25.36,
14776,0.1,0.09,0.98,1.83,2.93,1.28,988.66,25.36,
14814,0.1,0.09,0.98,1.83,3.11,1.34,988.71,25.35,
14852,0.11,0.09,0.98,1.95,3.17,1.4,988.64,25.35,
14890,0.11,0.09,0.98,1.59,3.11,1.59,988.74,25.37,
14928,0.11,0.09,0.98,1.65,3.3,1.34,988.73,25.37,
14978,0.11,0.09,0.98,1.71,3.17,1.46,988.73,25.36,
15016,0.11,0.1,0.98,1.95,3.3,1.16,988.67,25.35,
15055,0.11,0.09,0.98,2.01,3.11,1.28,988.7,25.36,
15093,0.1,0.09,0.97,1.65,3.3,1.65,988.74,25.37,
15131,0.22,0.06,1.03,1.95,2.56,1.59,988.68,25.36,
15169,0.11,0.07,0.99,1.65,2.93,1.4,988.7,25.37,
15207,0.12,0.09,0.98,1.77,2.93,1.53,988.71,25.38,
15245,0.11,0.1,0.98,1.95,2.75,1.4,988.68,25.36,
15283,0.09,0.1,0.95,2.14,2.75,1.28,988.71,25.37,
15322,0.11,0.09,0.97,1.65,2.81,1.46,988.71,25.38,
15371,0.11,0.09,0.97,1.77,2.81,1.34,988.66,25.36,
