timestamp,acc_x,acc_y,acc_z,rot_x,rot_y,rot_z,qfe,temp
3389259,-0.02,-0.05,0.95,2.2,4.76,2.5,951.65,32.76
3389297,-0.02,-0.05,0.97,1.89,5.98,2.26,951.73,32.77
3389335,-0.04,-0.05,0.99,1.77,6.9,2.01,951.62,32.76
3389385,-0.02,-0.04,1.11,1.77,9.09,1.95,951.6,32.75
3389423,-0.01,-0.03,1.1,1.1,7.45,1.89,951.67,32.78
3389461,-0.03,-0.04,1.17,1.46,8.79,1.83,951.7,32.78
3389499,0.0,-0.06,1.05,0.55,10.13,1.77,951.75,32.78
3389537,-0.0,-0.01,1.16,1.53,5.55,1.65,951.75,32.77
3389575,-0.03,-0.04,1.06,0.92,7.26,1.95,951.75,32.78
3389613,-0.01,-0.04,1.08,1.46,4.27,1.89,951.7,32.77
3389652,0.01,-0.04,1.07,0.92,4.88,1.77,951.75,32.79
3389690,-0.01,-0.04,1.06,1.16,1.89,1.89,951.73,32.77
3389728,-0.02,-0.03,1.07,0.79,0.79,1.95,951.71,32.76
3389778,-0.03,-0.04,1.07,0.73,0.92,1.65,951.72,32.76
3389816,-0.01,-0.05,1.07,0.61,1.4,1.46,951.79,32.78
3389854,-0.03,-0.04,1.05,0.85,0.92,1.53,951.75,32.77
3389892,-0.02,-0.04,1.06,1.04,0.85,1.16,951.77,32.77
3389930,-0.02,-0.03,1.04,1.22,1.95,1.1,951.76,32.76
3389968,-0.02,-0.03,1.1,1.59,1.89,1.1,951.8,32.78
3390006,-0.0,-0.03,1.11,1.28,1.95,1.04,951.79,32.8
3390044,-0.04,-0.03,1.16,1.65,1.28,0.79,951.75,32.78
3390082,-0.03,-0.04,1.19,1.95,1.89,0.92,951.73,32.78
3390121,-0.02,-0.03,1.17,2.32,1.89,0.79,951.73,32.78
3390170,-0.02,-0.02,1.16,2.81,1.22,0.79,951.73,32.77
3390208,-0.02,-0.03,1.12,3.11,1.16,0.73,951.69,32.76
3390247,-0.04,-0.03,1.13,3.6,1.28,0.73,951.71,32.77
